Factor,Ticker,Close
-0.0002904119981134514,LIQUID1,1009.71
-1.159705317940436e-05,ABSLLIQUID,1000.0
8.975029134421227e-06,LIQUID,999.99
0.06102665511146786,LAL,32.61
0.14996413420362392,GARFIBRES,4208.45
0.2258484082835174,PGHL,5225.7
0.22723482088134642,SILVERETF,86.33
0.23664435464923977,AXISILVER,88.21
0.2434895445918395,SILVER,88.89
0.2503831865216577,UNIVASTU,204.64
0.26354092625654685,SILVERBEES,85.35
0.2641439171920963,HATSUN,1190.0
0.26420207109283306,SILVER1,86.36
0.2686771527027539,SINTERCOM,150.03
0.27213246306314687,SILVERIETF,88.75
0.2724783147736018,HDFCSILVER,85.54
0.2788312496815677,PFIZER,5548.5
0.28918608081088404,RELAXO,822.05
0.31306301896526845,FMCGIETF,69.62
0.3318525557867496,NIF100IETF,29.83
0.345658094560948,ICRA,7191.8
0.35489223325964975,LOWVOLIETF,23.58
0.3714007903514713,CONTROLPR,811.3
0.37182167087542384,VSTIND,416.75
0.3720839057310528,TTKPRESTIG,890.2
0.3943677950019557,ATFL,823.8
0.39862787867644806,JUBLINDS,1733.8
0.3990351311946244,MASFIN,300.15
0.41371942006623247,BANSWRAS,144.11
0.4275497177170855,VINATIORGA,1935.3
0.42844959753279604,GALAXYSURF,3113.15
0.44364480791242167,CONSUMBEES,143.44
0.44384282284446486,MON100,160.92
0.4501086055921277,MAFANG,93.95
0.45021982274422206,VRLLOG,591.2
0.45217410170444977,HEALTHIETF,149.45
0.4693034195321036,MOLDTKPAC,769.4
0.47226485568658,TEAMLEASE,3136.45
0.4736996860345827,STEELCAS,776.5
0.47425552505150986,TCPLPACK,3585.9
0.4776799202476174,SIS,414.9
0.48516535387269905,LOKESHMACH,375.95
0.49002166063693464,TTKHLTCARE,1678.35
0.4948425985912012,NILKAMAL,1923.1
0.4952880617701638,BUTTERFLY,1116.9
0.5017041255778374,DREAMFOLKS,490.9
0.5037655205767265,TATVA,1001.95
0.5049774293588793,MAXIND,247.55
0.5093857625993294,TARSONS,470.5
0.5216861517036903,SPAL,949.85
0.5242929356591518,KERNEX,822.15
0.5264169797304165,CIGNITITEC,1390.1
0.5295408564949713,NEULANDLAB,12408.85
0.5303541009862568,QUAL30IETF,23.69
0.5335745173060936,MONTECARLO,828.8
0.5409119393830734,KDDL,2900.35
0.5421327130874845,SYMPHONY,1640.35
0.5437874321121059,ESABINDIA,6090.95
0.5499159327719811,JITFINFRA,903.75
0.5501206949654615,KHADIM,364.45
0.5683838839171742,SENCO,1332.25
0.5707950613135109,AKZOINDIA,3681.3
0.5715898319666481,HIL,2916.9
0.5729388704380934,AUTOIETF,27.33
0.5751445188834984,VAISHALI,194.66
0.5768038903384838,ZYDUSWELL,2080.3
0.5826470038559362,REMSONSIND,199.39
0.5853174249510787,RPGLIFE,2201.1
0.5860371197284999,WEL,1537.5
0.5894431965670062,NINSYS,597.85
0.593489219954304,FAIRCHEMOR,1242.6
0.5947783559802914,GOCOLORS,1298.8
0.6017220190809891,PAVNAIND,513.6
0.6032923422713385,HNDFDS,662.6
0.6036678961871984,MAHSCOOTER,12186.75
0.604171205535515,JLHL,1398.65
0.605449190114327,DIAMINESQ,563.4
0.6064403790898634,BHARATRAS,12109.5
0.607482602234366,CONSUMIETF,132.99
0.6079036484490203,HCG,412.7
0.6087849942779291,SIMPLEXINF,249.55
0.6136291885512624,HONDAPOWER,3910.0
0.6161164233293771,BECTORFOOD,1989.8
0.6177827768588596,ASTEC,1202.1
0.6177863776378776,ADORWELD,1368.9
0.6190220355897174,SHOPERSTOP,852.35
0.620745910455864,ROSSARI,936.3
0.6216586148551205,PVTBANIETF,27.17
0.6253206318493449,BANARISUG,3509.5
0.6290479392768364,VIDHIING,445.75
0.631047627730014,REPRO,615.85
0.6319093122010953,PAR,243.4
0.6352275422312473,HGS,844.85
0.6385308152704059,POKARNA,1102.65
0.639765746101265,GANDHITUBE,812.9
0.6398710033036495,YASHO,1937.7
0.6400083744631039,UNITEDPOLY,126.99
0.6403658637505909,NEOGEN,2233.95
0.6411429730685817,ALPL30IETF,31.96
0.6422959759810263,GENSOL,857.5
0.6444582604646573,LAOPALA,371.25
0.6488994007438545,PRIVISCL,1484.0
0.6497087868581013,SWARAJENG,3298.2
0.6576782156890674,VMART,3987.7
0.6591782915304201,AMRUTANJAN,791.8
0.665057931257619,UNICHEMLAB,640.95
0.6683058832081156,STYLAMIND,2004.2
0.6721032269962557,INFOBEAN,429.75
0.6779315917900935,ALLSEC,1107.8
0.6785546725693224,TNIDETF,99.33
0.6813626468576235,ORCHPHARMA,1399.4
0.6823073225453985,TCIEXP,1099.5
0.6947810180268997,MIDSELIETF,19.09
0.696354036216324,MAYURUNIQ,599.7
0.6977415155202168,VESUVIUS,5889.3
0.6994315195920414,RSYSTEMS,494.05
0.7004758923792024,THYROCARE,831.9
0.7060598017104253,SBCL,605.45
0.7068075397854161,CARERATING,1024.75
0.7074064410890324,EXPLEOSOL,1317.5
0.7135499034735273,SCPL,383.3
0.7137713011706407,UNIPARTS,486.0
0.7158001968558938,CARYSIL,824.15
0.7173827596562743,GREENPANEL,389.7
0.7179492048766525,AVALON,568.4
0.7239248545494958,REDTAPE,740.2
0.7246195389305363,MATRIMONY,770.5
0.7277184811403756,KSCL,1070.15
0.7294776404082572,RELIGARE,279.05
0.7336084293103878,DIAMONDYD,881.95
0.7356214740668939,SPECIALITY,168.8
0.7360038424937404,YATRA,133.7
0.7370497052976104,INSECTICID,901.75
0.7379877214428359,PIXTRANS,1591.85
