Factor,Ticker,Close
0.0072823553563983855,MARICO,702.5
0.006399725024329709,SBICARD,795.05
0.005891159650994441,ZOMATO,297.0
0.004956391263253211,TATATECH,1106.7
0.004577412849847591,PRESTIGE,1892.4
0.003997252646258136,PIIND,4689.65
0.0039000664585277407,KALYANKJIL,768.65
0.0034342063584068684,MAXHEALTH,1054.2
0.00339835077550495,JUBLFOOD,704.85
0.0032947418133669084,SUPREMEIND,5445.65
0.0032821404854529983,DIVISLAB,5372.85
0.0028312587242775573,SUNTV,820.1
0.002690378769230577,TORNTPOWER,1862.0
0.0026770524744812625,POLICYBZR,1920.4
0.00251899647198674,TRENT,7623.45
0.0025186024158713413,VOLTAS,1882.45
0.002411667944173907,HINDUNILVR,3028.55
0.0023593037800345223,COFORGE,6885.3
0.002237097035323994,ASIANPAINT,3277.45
0.0021622747222305137,COLPAL,3681.35
0.002058024843314187,HEROMOTOCO,6190.55
0.0019672414772639738,AUROPHARMA,1480.95
0.0018744456564189025,BALKRISIND,3129.45
0.0018376469900705415,DABUR,661.05
0.0017645120295877333,ICICIGI,2275.2
0.0016763397854850435,LTIM,6326.1
0.0016624324434470037,NYKAA,202.01
0.0016035371499630194,PIDILITIND,3295.35
0.001540261855903465,BRITANNIA,6211.2
0.0014915190052529246,AUBANK,735.75
0.001463413765242048,ALKEM,5982.45
0.001206665786831918,BAJAJ-AUTO,12338.95
0.0011655586695904414,DMART,5297.45
0.0010842271647414552,HAVELLS,2082.4
0.0010512430117730221,RVNL,534.05
0.0010241468308891098,LALPATHLAB,3287.95
0.0009425865176029146,MFSL,1195.95
0.0009089738199876561,NAUKRI,8146.15
0.0008839241919992295,M&M,3049.8
0.0007650634107048958,BHARTIARTL,1750.45
0.0007543255657734556,TVSMOTOR,2845.2
0.0007110222489932268,GLAND,1846.2
0.0006941130196810074,BAJFINANCE,7595.1
0.0006876699704446837,JSWSTEEL,982.1
0.0005766347105335429,TORNTPHARM,3457.65
0.0005581452457695193,KPITTECH,1692.9
0.000504891606635327,SHRIRAMFIN,3567.7
0.00042464422939526175,JINDALSTEL,1021.35
0.0003961684812043781,SUNPHARMA,1862.7
0.00026833230179331173,NESTLEIND,2725.15
0.00024214569464184332,SBILIFE,1920.15
0.00017239758658856138,SYNGENE,894.0
4.237487770832407e-05,POLYCAB,6609.05
2.1147332327430988e-05,VEDL,453.1
2.0613245509684523e-05,JSWINFRA,343.6
1.3905544715716255e-05,BERGEPAINT,614.85
-8.202401334304345e-06,GODREJPROP,3192.35
-4.193990047006598e-05,ICICIPRULI,791.05
-5.899772906855458e-05,INDIGO,4930.35
-7.217256235075072e-05,APOLLOHOSP,7152.8
-7.701182428848327e-05,ESCORTS,4233.9
-7.918542635829763e-05,UNITDSPR,1628.25
-0.00020461093338919984,JSWENERGY,792.05
-0.0002820722941470214,TCS,4268.5
-0.00032493680127849164,HDFCBANK,1759.8
-0.00032658568002520846,LUPIN,2182.25
-0.00038448865253094193,GODREJCP,1449.3
-0.00038460095426429445,TECHM,1607.15
-0.0003970521713383036,BAJAJFINSV,1919.95
-0.00039798532166224367,DRREDDY,6654.45
-0.000447497175015547,BSE,3932.35
-0.00045433855018934546,HINDALCO,690.55
-0.0005865987752932912,EICHERMOT,4879.55
-0.0006546098356406376,CHOLAFIN,1633.85
-0.0006890862111843068,M&MFIN,332.0
-0.0007084757343501797,PATANJALI,1741.2
-0.0007581966328580473,ABFRL,344.5
-0.000766826588056539,POWERGRID,341.15
-0.0008340180956025727,BAJAJHLDNG,11085.35
-0.000865575112099104,SHREECEM,25958.1
-0.0008717805768513,IPCALAB,1456.55
-0.0009143304236280785,MPHASIS,3042.4
-0.0009731256961024847,CIPLA,1658.15
