Factor,Ticker,Close
0.16235521784425994,RELIANCE,2986.75
0.16481781574454146,HDFCBANK,1759.8
0.1727938858148819,SUNPHARMA,1862.7
0.17349657942387103,ASIANPAINT,3277.45
0.1737314648458681,ULTRACEMCO,11962.05
0.17570562879541646,BAJAJFINSV,1919.95
0.17602504717640172,ICICIBANK,1321.9
0.17727494711774486,HINDUNILVR,3028.55
0.178716979491115,BRITANNIA,6211.2
0.1808336865404528,JSWSTEEL,982.1
0.1825232850953183,ITC,516.95
0.18600331561355926,MARUTI,12683.1
0.18784183221107686,BHARTIARTL,1750.45
0.1901332315493279,TCS,4268.5
0.19259775603762314,INDUSINDBK,1465.1
0.19264836386855394,DRREDDY,6654.45
0.1945757742395431,NESTLEIND,2725.15
0.1947575880674194,KOTAKBANK,1934.7
0.1965212601902188,LT,3787.7
0.19996838458231503,GRASIM,2666.9
0.20061717757634104,TATASTEEL,153.99
0.20111916899059648,APOLLOHOSP,7152.8
0.20223262714348555,TITAN,3820.1
0.20613055692103419,AXISBANK,1246.8
0.2083753289973463,INFY,1896.45
0.21169783315924193,SBILIFE,1920.15
0.21175858910005702,BAJFINANCE,7595.1
0.21469995204675654,TATACONSUM,1211.55
0.22010416132605445,DIVISLAB,5372.85
0.2227795074405064,EICHERMOT,4879.55
0.22391632070790277,TECHM,1607.15
0.22407638622800544,HCLTECH,1752.8
0.22793104613276557,HDFCLIFE,727.5
0.22987961804606866,BAJAJ-AUTO,12338.95
0.24040219485210917,POWERGRID,341.15
0.2407238336238547,WIPRO,534.9
0.24086082000354322,LTIM,6326.1
0.2433735117086881,HEROMOTOCO,6190.55
0.2456123658230071,CIPLA,1658.15
0.248451878338119,NTPC,428.35
0.2506854037232484,M&M,3049.8
0.25675081364796504,TATAMOTORS,971.8
0.26356115382009704,HINDALCO,690.55
0.27341611299994234,SBIN,801.85
0.27404400871267154,SHRIRAMFIN,3567.7
0.2799571388753909,ONGC,295.45
0.2945880805321327,COALINDIA,500.6
0.29657109717792757,ADANIPORTS,1456.15
0.3044992544169689,ADANIENT,3043.95
0.3070594927228037,BPCL,338.1
