Factor,Ticker,Close
0.04788514772390657,RAINBOW,1367.65
0.09559588786676372,HINDUNILVR,3028.55
0.10251634361754995,MARICO,702.5
0.1172894082700668,DABUR,661.05
0.13946729425829069,MEDPLUS,678.9
0.1779157462609984,BRITANNIA,6211.2
0.20054217554081766,DMART,5297.45
0.20406649948166178,CRISIL,4643.8
0.20835911746762334,PGHH,16521.25
0.20947206061830476,NESTLEIND,2725.15
0.22309131496326942,AJANTPHARM,3105.9
0.2402652416995201,CERA,8250.2
0.24046279604461732,GLS,1136.15
0.26843375314572876,SAPPHIRE,352.5
0.28755687533041274,CIPLA,1658.15
0.2949977743831783,PIDILITIND,3295.35
0.29685527194834155,STARHEALTH,609.85
0.300931249307824,KPRMILL,935.5
0.30748364570746073,TMB,480.9
0.3114526608679108,COLPAL,3681.35
0.3328558249852486,VBL,654.1
0.34382765210878835,SUVENPHAR,1249.2
0.34710146688438115,KIMS,544.2
0.3578920253884389,ASIANPAINT,3277.45
0.35881788438098866,ROUTE,1598.6
0.3730283026910917,AETHER,972.2
0.37513577611421944,MAXHEALTH,1054.2
0.3764425927565676,UBL,2144.05
0.38190605640523007,SUNPHARMA,1862.7
0.3829784301547637,WESTLIFE,875.4
0.3840331687098147,GODREJCP,1449.3
0.3846098905413469,DRREDDY,6654.45
0.38522442075157903,ABBOTINDIA,28332.65
0.38753508913814166,TCS,4268.5
0.39199493935528473,NH,1229.5
0.40265345583849166,SUNDRMFAST,1386.05
0.4030397130295787,VIJAYA,906.8
0.40519487942142246,GILLETTE,8817.15
0.4101112465633053,APOLLOHOSP,7152.8
0.41566070667034816,GRINDWELL,2350.25
0.42054945864489235,JBCHEPHARM,1952.0
0.42687480570721414,ASTERDM,422.35
0.4335453314950006,TATACONSUM,1211.55
0.4366060180252372,GMMPFAUDLR,1460.8
0.44017814855880233,FINEORG,5304.35
0.4455743629703972,ERIS,1324.6
0.45157255336798846,MANKIND,2650.25
0.4536834747864731,LTIM,6326.1
0.4600035826402379,TORNTPHARM,3457.65
0.46048011921912746,BLUEDART,8235.35
0.46085732191411394,SBICARD,795.05
0.46308784055884206,PHOENIXLTD,1804.3
0.47541074079206586,CLEAN,1537.5
0.4769405199983728,PAGEIND,43017.65
0.4778958615364941,HEROMOTOCO,6190.55
0.482299674018303,PERSISTENT,5329.5
0.4875833943695809,AIAENG,4293.7
0.4880135809155286,METROBRAND,1229.9
0.49401760434112,TATATECH,1106.7
0.4972751728006435,GLAND,1846.2
0.497593100595697,LUPIN,2182.25
0.4990395602233074,AUBANK,735.75
0.5057347796399978,IPCALAB,1456.55
0.5065382467587658,SYNGENE,894.0
0.5196597255008006,BAJAJHLDNG,11085.35
0.5235049438222187,JUBLFOOD,704.85
0.523999210959617,JYOTHYLAB,540.75
0.5244419424704025,3MINDIA,35489.0
0.5266639670825716,CENTURYPLY,916.5
0.5301640797777245,ZFCVINDIA,16346.05
0.5316200218303042,UNITDSPR,1628.25
0.5335487108608754,CCL,738.85
0.5362649469804249,BAJAJ-AUTO,12338.95
0.5365297701923385,DEVYANI,221.58
0.5382846296859957,EMAMILTD,763.75
0.5443136034369549,KALYANKJIL,768.65
0.5460756472722189,ANANDRATHI,3882.8
0.5462845396769535,VGUARD,446.25
0.54677423203345,GSPL,403.45
0.5559494518619115,HCLTECH,1752.8
0.556839613510726,DIVISLAB,5372.85
0.5573700718820198,ITC,516.95
0.5595599378034044,FORTIS,598.55
0.5611833495471754,INFY,1896.45
0.5643370547998288,ANURAS,746.5
0.5646609501525621,SHREECEM,25958.1
0.5690036429558277,FIVESTAR,791.6
0.5718063400388885,BLUESTARCO,2012.85
0.5730109201784089,ALKEM,5982.45
0.5757934250276753,SUMICHEM,566.7
0.5763476523789501,GLAXO,2726.0
0.5780214654055584,CONCORDBIO,2382.35
0.5788722096338498,ACI,691.0
0.5804022172378545,PPLPHARMA,221.55
0.5812766181158221,INDIGOPNTS,1482.05
0.5822557617730127,GODREJIND,1238.05
0.5841440964599347,ICICIGI,2275.2
0.5905091569356792,SAFARI,2435.55
0.5930496110155166,ECLERX,2721.95
0.5942493848565962,HOMEFIRST,1296.45
0.5950375005080305,TITAN,3820.1
0.5957197573691443,SUNTV,820.1
0.5968604104606192,TIMKEN,3777.15
0.5992555474046181,RHIM,599.05
0.603671559944334,BAYERCROP,6238.15
0.6090754606120183,INTELLECT,977.25
0.6139188930325565,PIIND,4689.65
0.6178112961759252,SKFINDIA,5382.9
0.6193703636425834,LALPATHLAB,3287.95
0.6197008016638205,SANOFI,7207.4
0.6226360904036887,SUNDARMFIN,5000.3
0.6257963717052364,CYIENT,2049.6
0.6424068661846469,ALKYLAMINE,2395.6
0.6437124829646004,HONASA,488.6
0.6437756011965351,RADICO,2147.55
0.6463398064405901,BATAINDIA,1428.8
0.6467716212773796,KANSAINER,303.8
0.646819883941277,ENDURANCE,2430.3
0.647859299031338,TATAELXSI,7833.0
0.6479940673307978,JUBLPHARMA,1220.0
