Factor,Ticker,Close
4.6143874383786745,WEL,1537.5
3.594622076601514,POCL,2033.35
3.0992317541613317,IIFLSEC,320.15
2.742701632855022,TARACHAND,378.2
2.5034741784037555,NDRAUTO,1865.6
2.4547996272134203,ANANTRAJ,741.4
2.454114459871317,PGEL,612.0
2.3323442136498516,SUNDARMHLD,393.05
2.255805105869388,NEULANDLAB,12408.85
2.253839935327405,NETWEB,2616.25
2.1748773725741097,WABAG,1488.7
2.173612426595946,DPABHUSHAN,1675.35
2.1705917276865225,EMSLIMITED,801.05
2.1148825065274153,DHUNINV,2326.35
2.0934942336309526,NEWGEN,1330.45
2.069653767820774,SMSPHARMA,376.8
2.060155607565311,GRAVITA,2418.9
2.0517711171662127,BHAGCHEM,369.6
2.0488981118840246,SHAILY,1043.15
1.9936893203883497,BIL,616.7
1.977620730270907,GOLDIAM,379.2
1.97296786389414,MARKSANS,314.54
1.8793981219594975,NAVA,1272.55
1.8514409416858342,CHEMFAB,1053.75
1.8293545534924847,WALCHANNAG,320.0
1.8132760267430754,SUMMITSEC,2650.95
1.7908249158249159,QUICKHEAL,663.1
1.771776402556559,VOLTAMP,13660.7
1.7449333333333334,WINDMACHIN,205.87
1.7385518590998046,ORCHPHARMA,1399.4
1.7352546059365406,AURIONPRO,1710.3
1.7106353591160222,HPL,588.75
1.683712121212121,GULFOILLUB,1417.0
1.6604554865424428,INDRAMEDCO,449.75
1.6459608323133417,LTFOODS,432.35
1.6360037261294833,ITDCEM,565.95
1.6238739617049485,BASF,6728.4
1.618854211201368,HERITGFOOD,612.55
1.617438802346753,HSCL,646.9
1.6088197146562906,MODISONLTD,201.14
1.607717041800643,ZAGGLE,446.05
1.6017406962785117,JUBLINDS,1733.8
1.5971425155428023,MONARCH,434.45
1.5920382165605096,TIMETECHNO,406.95
1.5903295835800277,GRWRHITECH,3281.3
1.5794895168641754,TBZ,282.97
1.5581323438466295,KIRLOSENG,1240.95
1.5574419920769667,KESORAMIND,225.95
1.5504415760869568,OPTIEMUS,750.85
1.5393119222338703,SENCO,1332.25
1.5367355917289927,WINDLAS,864.9
1.5359708873751983,STAR,1358.9
1.518667092127456,PILANIINVS,5525.2
1.5063467715643255,BBL,4689.45
1.5023016517736256,MANGLMCEM,924.1
1.501301735052337,TVSHLTD,14027.05
1.4783830416563961,SHARDAMOTR,2513.7
1.436652125976703,STYRENIX,2541.55
1.4129241165704636,SHILPAMED,856.95
1.4075222954633577,SALZERELEC,931.35
1.4061511928715151,ARROWGREEN,837.1
1.4055335968379448,KRITI,243.44
1.4002200220022005,CREST,545.45
1.3851229754049192,ARVIND,397.6
1.3811357074109722,ZUARIIND,371.1
1.3699731903485253,GOKULAGRO,265.2
1.3608779857972884,SERVOTECH,182.85
1.3595586905407848,RAMRAT,652.3
1.3591142490372274,POKARNA,1102.65
1.339907727797001,HITECH,202.87
1.3347499999999999,KITEX,466.95
1.3344760039177277,PREMIERPOL,238.35
1.3338551859099803,ASHOKA,238.52
1.3147085087383594,SELAN,907.25
1.297185185185185,GREENPLY,387.65
1.2797589151180313,TIPSINDLTD,680.85
1.2782221206581352,REMSONSIND,199.39
1.2733689623878188,ANUP,2254.5
1.2621679270893926,PPL,583.3
1.2576320829108931,ASALCBR,1002.05
1.2552790346907996,20MICRONS,299.05
1.2518385650224217,SUPRIYA,627.7
1.2428590320021156,ZENTEC,1696.05
1.2357077493618456,CHOICEIN,464.2
1.2350030921459494,ASIANENE,361.4
1.2238515901060072,KCP,251.74
1.1963426371511066,ASTRAMICRO,912.8
1.1858945128438971,AWHCL,719.05
1.1822376009227218,SUDARSCHEM,1040.6
1.1777525539160045,SKIPPER,479.65
1.1770212765957446,UNIVASTU,204.64
1.174937273487594,GENESYS,780.15
1.174716505669887,SCHNEIDER,776.7
1.1714454876088982,PITTIENG,1283.65
1.1701918092275791,EPIGRAL,2093.15
1.1682207055657021,SHRIPISTON,2255.6
1.1650996615268903,ADSL,287.85
1.165006894438486,SEAMECLTD,1413.1
1.1537815831444642,KIRLPNU,1282.9
1.139515099957465,ARVSMART,754.5
1.1378830083565459,MANINDS,383.75
1.1308462238398547,WELENT,585.45
1.126567252763558,DSSL,1433.2
1.120890553474823,INDIANHUME,509.65
1.1059376334899615,GOODLUCK,1232.5
1.104713288192975,MANORAMA,795.75
1.1011408243375855,KIRLOSBROS,1712.85
1.0948721969578172,DLINKINDIA,667.95
1.0792155566573018,IFBIND,1887.2
1.073392181588903,SMCGLOBAL,164.42
1.0659894107012182,PRUDENT,2399.75
1.0637970791698694,360ONE,1074.0
1.0614735401459856,JITFINFRA,903.75
1.0539354838709676,GEECEE,397.95
1.050926869016093,TRF,503.4
1.049469964664311,KAMDHENU,609.0
1.0356389214536927,ORIENTHOT,173.64
1.0195889368180664,BECTORFOOD,1989.8
1.0135578394926743,TEGA,1841.6
1.0050581689428426,VLSFINANCE,396.4
1.004432132963989,SOFTTECH,361.8
1.0035496957403653,ORISSAMINE,9284.85
1.0025831449790121,SWELECTES,1240.4
0.9936085219707058,ARIHANTSUP,374.3
0.9919829424307036,KOTHARIPET,233.56
0.9894252873563217,SARDAEN,432.7
0.9747181414417493,PRIMESECU,289.0
0.9713636363636363,SGIL,433.7
0.961870578443612,GANECOS,1885.75
0.9592117897549365,TIDEWATER,2346.45
0.9509952401557767,INSECTICID,901.75
0.9443164123326067,PANACEABIO,312.16
0.9409588707714771,VMART,3987.7
0.9344515559479143,GANESHHOUC,876.5
0.9343385880740231,AJMERA,705.55
0.932973556395035,SEQUENT,179.09
0.9257891436136855,ISGEC,1381.85
0.9250900360144056,JAICORPLTD,400.9
0.924543844474649,THANGAMAYL,2336.3
0.9244427653947865,SUBROS,764.1
0.9181629834254142,RPSGVENT,1111.0
0.9140707338874288,FORCEMOT,7173.65
0.9001283983698989,FIEMIND,1701.85
0.898761163929703,RELINFRA,329.53
0.8980802247541748,ARVINDFASN,608.05
0.8970738636363635,ETHOSLTD,3338.85
0.8945402298850573,KECL,197.79
0.8885434106673045,CAPACITE,394.8
0.8761980830670927,KERNEX,822.15
0.8761408706455774,VESUVIUS,5889.3
0.8760300311298296,DVL,512.25
0.8716256157635468,SPAL,949.85
0.867854702801184,SYMPHONY,1640.35
0.8638400796756064,INDIAGLYCO,1310.0
0.8623902049507588,ITDC,699.7
0.8623615652998458,DYNAMATECH,7659.8
0.8559027777777778,SCI,267.25
0.8505480335267569,ALEMBICLTD,143.51
0.8488989271597968,BEPL,163.72
0.8473684210526317,DBL,561.6
0.8403780798640612,SPLPETRO,866.45
0.8339151384040513,SANDESH,1865.0
0.8329033771106942,ASAL,781.55
0.8297067171239357,ARTEMISMED,290.1
0.8285054056284558,ALLSEC,1107.8
0.8202643345348539,NSIL,4620.65
0.8108435559594126,NINSYS,597.85
0.8104156661864363,SANSERA,1696.45
0.8023947151114783,INDOAMIN,218.27
0.8010425716768027,INDOSTAR,310.95
0.7993727515911818,CARTRADE,975.35
0.796884813465645,MSTCLTD,715.25
0.7923427104003734,JKIL,767.75
0.7907170981983056,ABSLAMC,750.4
0.7898062778410858,EMUDHRA,863.85
0.7847139805364347,LOKESHMACH,375.95
0.7846732487070994,MOIL,379.6
0.7844385331559948,STOVEKRAFT,939.15
0.782710779082177,ESTER,167.04
0.7758048032703116,CIGNITITEC,1390.1
0.7686961712287883,RANEHOLDIN,2074.15
0.762548949804201,MAXIND,247.55
0.7548301767008784,JSWHL,8292.45
0.7517819706498953,THOMASCOOK,208.9
0.7516964958926943,VENUSPIPES,2207.05
0.7514844315713253,DODLA,1209.4
0.7486975355616696,DHANUKA,1493.65
0.733810802745449,ORIENTCEM,290.5
0.7290875063800829,EXCELINDUS,1524.45
0.723654886978669,HERCULES,541.4
0.7233653406492913,SOTL,565.35
0.722227698373583,TFCILTD,174.72
0.719626168224299,JCHAC,2097.6
0.7175517980471543,CENTENKA,721.2
0.7141950497144065,EIHAHOTELS,405.15
0.7133762788935205,TEXRAIL,226.08
0.7106594230048705,THEJO,2739.45
0.7106334356923517,AHLUCONT,1197.7
0.7088768325060605,REDTAPE,740.2
0.7085231254379817,NEXT50,780.18
0.7035231861857679,STERTOOLS,611.65
0.7007095080327561,KIRLOSIND,5441.25
0.6993321616871706,YUKEN,1208.65
0.6989695496121339,RPGLIFE,2201.1
0.6979576951130562,GIPCL,232.79
0.6975998445243418,CREATIVE,873.5
0.6974272798276963,TCPLPACK,3585.9
0.685878962536023,BALMLAWRIE,263.25
0.6815681961030801,KSCL,1070.15
0.6796605077362176,JASH,2236.3
0.6766696462776146,ZOTA,656.5
0.6703157226717437,GABRIEL,526.4
0.668812170860152,KSL,855.6
0.6677369605339669,SWARAJENG,3298.2
0.6664415175053473,UFLEX,740.15
0.6610535047698052,HEMIPROP,200.24
0.6583881178475774,ASHIANA,340.55
0.6581997533908753,EKC,201.72
0.6552497575169738,AUTOBEES,273.05
0.6418536029239176,SANDUMA,489.65
0.6403170522707798,ICIL,382.85
0.6396377083444986,HGINFRA,1529.7
0.6356620633631193,CHEMBOND,604.05
0.6340401146131804,MAANALU,142.57
0.6298729116093106,CMSINFO,570.7
0.6286711253271301,SMARTLINK,280.05
0.6242336069832694,GODREJAGRO,781.5
0.6218155375106048,POWERMECH,6690.8
0.6211589729198822,LUMAXTECH,577.7
0.61913488173876,SMLISUZU,1899.65
0.6170273756628923,ROTO,564.1
0.6120910973084885,VAISHALI,194.66
0.6088732132912567,DEEPINDS,433.35
0.6068811074918566,TDPOWERSYS,394.65
0.6049904030710174,RACE,418.1
0.6047774158523341,ADVENZYMES,517.3
0.6006851448146994,SHK,256.99
0.5957466481738327,PENIND,172.58
0.5956990086644292,VADILALIND,4088.5
0.590202608936997,YATHARTH,572.95
0.5808741128128503,PTC,211.6
0.5777208109997669,TIRUMALCHM,338.5
0.5771023302938195,MAKEINDIA,155.66
0.5766134185303515,PNBGILTS,123.37
0.5765073947667801,THEMISMED,277.15
0.571199416697047,KOKUYOCMLN,215.49
0.5711711711711713,KELLTONTEC,139.52
0.5684821786143371,HUHTAMAKI,391.65
0.5681372549019608,ELIN,255.92
0.5680304471931492,BHAGERIA,247.2
